,url,date_of_creation
175,https://www.cnn.com/sitemaps/video-2022-03.xml,2022-03-28T17:23:30Z
176,https://edition.cnn.com/sitemaps/article-2022-03.xml,2022-03-28T14:06:48Z
177,https://www.cnn.com/sitemaps/gallery-2022-03.xml,2022-03-24T20:15:27Z
178,https://edition.cnn.com/sitemaps/gallery-2022-03.xml,2022-03-23T14:24:55Z
179,https://www.cnn.com/sitemaps/article-2022-03.xml,2022-03-21T19:34:28Z
180,https://edition.cnn.com/sitemaps/special-2022-03.xml,2022-03-17T02:15:14Z
181,https://www.cnn.com/sitemaps/special-2022-02.xml,2022-02-28T23:38:43Z
182,https://www.cnn.com/sitemaps/profile-2022-02.xml,2022-02-28T17:27:45Z
183,https://edition.cnn.com/sitemaps/gallery-2022-02.xml,2022-02-28T16:44:04Z
184,https://edition.cnn.com/sitemaps/special-2022-02.xml,2022-02-28T14:08:27Z
185,https://www.cnn.com/sitemaps/show-2022-02.xml,2022-02-27T20:40:31Z
186,https://edition.cnn.com/sitemaps/article-2022-02.xml,2022-02-20T13:26:07Z
187,https://www.cnn.com/sitemaps/gallery-2022-02.xml,2022-02-18T04:54:28Z
188,https://www.cnn.com/sitemaps/video-2022-02.xml,2022-02-07T15:25:27Z
189,https://www.cnn.com/sitemaps/article-2022-02.xml,2022-02-06T08:01:30Z
190,https://www.cnn.com/sitemaps/special-2022-01.xml,2022-01-31T23:37:45Z
191,https://www.cnn.com/sitemaps/show-2022-01.xml,2022-01-31T21:33:24Z
192,https://www.cnn.com/sitemaps/profile-2022-01.xml,2022-01-31T19:09:55Z
193,https://edition.cnn.com/sitemaps/special-2022-01.xml,2022-01-31T09:58:12Z
194,https://edition.cnn.com/sitemaps/article-2022-01.xml,2022-01-31T03:29:01Z
195,https://www.cnn.com/sitemaps/article-2022-01.xml,2022-01-27T18:26:01Z
196,https://edition.cnn.com/sitemaps/gallery-2022-01.xml,2022-01-27T00:35:37Z
197,https://edition.cnn.com/sitemaps/video-2022-01.xml,2022-01-26T02:17:05Z
198,https://www.cnn.com/sitemaps/video-2022-01.xml,2022-01-19T02:06:10Z
199,https://www.cnn.com/sitemaps/gallery-2022-01.xml,2022-01-09T21:36:29Z
200,https://www.cnn.com/sitemaps/gallery-2021-12.xml,2021-12-31T23:41:02Z
201,https://www.cnn.com/sitemaps/show-2021-12.xml,2021-12-31T23:03:09Z
202,https://www.cnn.com/sitemaps/special-2021-12.xml,2021-12-31T19:30:43Z
203,https://edition.cnn.com/sitemaps/special-2021-12.xml,2021-12-31T03:36:44Z
204,https://www.cnn.com/sitemaps/profile-2021-12.xml,2021-12-30T09:57:55Z
205,https://edition.cnn.com/sitemaps/gallery-2021-12.xml,2021-12-29T09:53:56Z
206,https://edition.cnn.com/sitemaps/article-2021-12.xml,2021-12-25T16:16:07Z
207,https://www.cnn.com/sitemaps/video-2021-12.xml,2021-12-22T00:58:43Z
208,https://www.cnn.com/sitemaps/article-2021-12.xml,2021-12-12T03:33:06Z
209,https://edition.cnn.com/sitemaps/video-2021-12.xml,2021-12-02T21:37:33Z
210,https://edition.cnn.com/sitemaps/article-2021-11.xml,2021-11-30T23:23:08Z
211,https://www.cnn.com/sitemaps/special-2021-11.xml,2021-11-30T22:34:23Z
212,https://www.cnn.com/sitemaps/profile-2021-11.xml,2021-11-30T22:18:06Z
213,https://edition.cnn.com/sitemaps/gallery-2021-11.xml,2021-11-30T16:58:43Z
214,https://www.cnn.com/sitemaps/show-2021-11.xml,2021-11-30T14:53:32Z
215,https://edition.cnn.com/sitemaps/special-2021-11.xml,2021-11-30T03:00:20Z
216,https://www.cnn.com/sitemaps/gallery-2021-11.xml,2021-11-26T10:14:55Z
217,https://www.cnn.com/sitemaps/video-2021-11.xml,2021-11-09T18:09:38Z
218,https://www.cnn.com/sitemaps/article-2021-11.xml,2021-11-08T02:16:41Z
219,https://edition.cnn.com/sitemaps/gallery-2021-10.xml,2021-10-31T23:33:12Z
220,https://www.cnn.com/sitemaps/show-2021-10.xml,2021-10-31T16:45:08Z
221,https://www.cnn.com/sitemaps/special-2021-10.xml,2021-10-30T20:49:56Z
222,https://www.cnn.com/sitemaps/gallery-2021-10.xml,2021-10-30T12:44:16Z
223,https://www.cnn.com/sitemaps/profile-2021-10.xml,2021-10-29T17:58:38Z
224,https://edition.cnn.com/sitemaps/article-2021-10.xml,2021-10-20T12:25:11Z
225,https://edition.cnn.com/sitemaps/special-2021-10.xml,2021-10-20T10:23:28Z
226,https://www.cnn.com/sitemaps/article-2021-10.xml,2021-10-09T08:02:05Z
227,https://www.cnn.com/sitemaps/video-2021-10.xml,2021-10-05T17:27:49Z
228,https://www.cnn.com/sitemaps/special-2021-09.xml,2021-09-30T23:27:11Z
229,https://www.cnn.com/sitemaps/show-2021-09.xml,2021-09-30T23:14:20Z
230,https://www.cnn.com/sitemaps/profile-2021-09.xml,2021-09-30T21:32:23Z
231,https://www.cnn.com/sitemaps/gallery-2021-09.xml,2021-09-30T14:59:55Z
232,https://www.cnn.com/sitemaps/video-2021-09.xml,2021-09-28T23:43:08Z
233,https://edition.cnn.com/sitemaps/gallery-2021-09.xml,2021-09-28T16:59:52Z
234,https://edition.cnn.com/sitemaps/article-2021-09.xml,2021-09-24T09:33:26Z
235,https://www.cnn.com/sitemaps/article-2021-09.xml,2021-09-10T14:53:52Z
236,https://edition.cnn.com/sitemaps/special-2021-09.xml,2021-09-07T07:53:49Z
237,https://www.cnn.com/sitemaps/show-2021-08.xml,2021-08-31T23:37:45Z
238,https://www.cnn.com/sitemaps/special-2021-08.xml,2021-08-31T23:25:26Z
239,https://www.cnn.com/sitemaps/gallery-2021-08.xml,2021-08-31T23:01:16Z
240,https://edition.cnn.com/sitemaps/article-2021-08.xml,2021-08-31T18:17:20Z
241,https://www.cnn.com/sitemaps/profile-2021-08.xml,2021-08-31T14:18:23Z
242,https://edition.cnn.com/sitemaps/video-2021-08.xml,2021-08-31T00:03:35Z
243,https://edition.cnn.com/sitemaps/gallery-2021-08.xml,2021-08-30T23:15:08Z
244,https://edition.cnn.com/sitemaps/special-2021-08.xml,2021-08-25T10:31:49Z
245,https://www.cnn.com/sitemaps/article-2021-08.xml,2021-08-24T10:35:53Z
246,https://www.cnn.com/sitemaps/video-2021-08.xml,2021-08-14T12:41:51Z
247,https://edition.cnn.com/sitemaps/article-2021-07.xml,2021-07-31T23:18:41Z
248,https://edition.cnn.com/sitemaps/gallery-2021-07.xml,2021-07-31T15:21:01Z
249,https://www.cnn.com/sitemaps/profile-2021-07.xml,2021-07-31T13:26:51Z
250,https://www.cnn.com/sitemaps/gallery-2021-07.xml,2021-07-31T08:27:50Z
251,https://www.cnn.com/sitemaps/special-2021-07.xml,2021-07-30T23:42:43Z
252,https://www.cnn.com/sitemaps/show-2021-07.xml,2021-07-30T23:27:58Z
253,https://www.cnn.com/sitemaps/video-2021-07.xml,2021-07-17T20:08:08Z
254,https://www.cnn.com/sitemaps/article-2021-07.xml,2021-07-08T00:57:16Z
255,https://www.cnn.com/sitemaps/special-2021-06.xml,2021-06-30T23:50:26Z
256,https://www.cnn.com/sitemaps/show-2021-06.xml,2021-06-30T23:28:35Z
257,https://www.cnn.com/sitemaps/profile-2021-06.xml,2021-06-30T18:11:35Z
258,https://edition.cnn.com/sitemaps/special-2021-06.xml,2021-06-25T14:29:42Z
259,https://www.cnn.com/sitemaps/gallery-2021-06.xml,2021-06-25T00:19:22Z
260,https://edition.cnn.com/sitemaps/article-2021-06.xml,2021-06-23T11:38:19Z
261,https://edition.cnn.com/sitemaps/gallery-2021-06.xml,2021-06-14T16:50:44Z
262,https://www.cnn.com/sitemaps/video-2021-06.xml,2021-06-12T13:08:12Z
263,https://www.cnn.com/sitemaps/article-2021-06.xml,2021-06-02T03:34:21Z
264,https://edition.cnn.com/sitemaps/article-2021-05.xml,2021-05-31T23:53:39Z
265,https://www.cnn.com/sitemaps/special-2021-05.xml,2021-05-31T23:27:33Z
266,https://www.cnn.com/sitemaps/show-2021-05.xml,2021-05-31T22:16:20Z
267,https://www.cnn.com/sitemaps/profile-2021-05.xml,2021-05-31T17:45:38Z
268,https://www.cnn.com/sitemaps/article-2021-05.xml,2021-05-29T05:00:27Z
269,https://www.cnn.com/sitemaps/gallery-2021-05.xml,2021-05-27T05:55:28Z
270,https://edition.cnn.com/sitemaps/special-2021-05.xml,2021-05-24T15:21:30Z
271,https://edition.cnn.com/sitemaps/gallery-2021-05.xml,2021-05-24T00:35:50Z
272,https://www.cnn.com/sitemaps/video-2021-05.xml,2021-05-11T17:56:36Z
273,https://www.cnn.com/sitemaps/special-2021-04.xml,2021-04-30T23:45:07Z
274,https://www.cnn.com/sitemaps/show-2021-04.xml,2021-04-30T22:46:24Z
275,https://www.cnn.com/sitemaps/profile-2021-04.xml,2021-04-30T20:03:54Z
276,https://edition.cnn.com/sitemaps/article-2021-04.xml,2021-04-30T18:52:50Z
277,https://edition.cnn.com/sitemaps/gallery-2021-04.xml,2021-04-30T10:40:06Z
278,https://edition.cnn.com/sitemaps/special-2021-04.xml,2021-04-28T11:11:11Z
279,https://www.cnn.com/sitemaps/video-2021-04.xml,2021-04-20T20:31:26Z
280,https://www.cnn.com/sitemaps/gallery-2021-04.xml,2021-04-16T07:00:34Z
281,https://www.cnn.com/sitemaps/article-2021-04.xml,2021-04-06T20:15:59Z
282,https://www.cnn.com/sitemaps/special-2021-03.xml,2021-03-31T23:39:15Z
283,https://edition.cnn.com/sitemaps/article-2021-03.xml,2021-03-31T23:02:11Z
284,https://www.cnn.com/sitemaps/show-2021-03.xml,2021-03-31T21:37:25Z
285,https://www.cnn.com/sitemaps/gallery-2021-03.xml,2021-03-31T17:22:56Z
286,https://www.cnn.com/sitemaps/profile-2021-03.xml,2021-03-31T11:02:34Z
287,https://edition.cnn.com/sitemaps/special-2021-03.xml,2021-03-26T14:31:57Z
288,https://www.cnn.com/sitemaps/article-2021-03.xml,2021-03-20T03:01:50Z
289,https://edition.cnn.com/sitemaps/gallery-2021-03.xml,2021-03-12T18:30:32Z
290,https://www.cnn.com/sitemaps/video-2021-03.xml,2021-03-04T12:14:21Z
291,https://www.cnn.com/sitemaps/show-2021-02.xml,2021-02-28T19:33:34Z
292,https://www.cnn.com/sitemaps/special-2021-02.xml,2021-02-28T18:39:32Z
293,https://www.cnn.com/sitemaps/gallery-2021-02.xml,2021-02-28T09:47:39Z
294,https://www.cnn.com/sitemaps/profile-2021-02.xml,2021-02-27T04:51:04Z
295,https://edition.cnn.com/sitemaps/article-2021-02.xml,2021-02-25T14:23:16Z
296,https://edition.cnn.com/sitemaps/gallery-2021-02.xml,2021-02-24T03:17:37Z
297,https://www.cnn.com/sitemaps/video-2021-02.xml,2021-02-19T11:32:39Z
298,https://edition.cnn.com/sitemaps/special-2021-02.xml,2021-02-09T12:20:13Z
299,https://www.cnn.com/sitemaps/article-2021-02.xml,2021-02-08T01:11:50Z
300,https://edition.cnn.com/sitemaps/article-2021-01.xml,2021-01-31T22:49:40Z
301,https://www.cnn.com/sitemaps/show-2021-01.xml,2021-01-31T20:08:07Z
302,https://www.cnn.com/sitemaps/special-2021-01.xml,2021-01-31T16:07:21Z
303,https://www.cnn.com/sitemaps/profile-2021-01.xml,2021-01-29T18:04:21Z
304,https://edition.cnn.com/sitemaps/gallery-2021-01.xml,2021-01-25T19:39:52Z
305,https://edition.cnn.com/sitemaps/video-2021-01.xml,2021-01-23T20:17:19Z
306,https://www.cnn.com/sitemaps/video-2021-01.xml,2021-01-13T13:59:11Z
307,https://www.cnn.com/sitemaps/article-2021-01.xml,2021-01-12T18:28:15Z
308,https://www.cnn.com/sitemaps/gallery-2021-01.xml,2021-01-09T02:35:29Z
309,https://www.cnn.com/sitemaps/special-2020-12.xml,2020-12-31T23:03:47Z
310,https://www.cnn.com/sitemaps/show-2020-12.xml,2020-12-31T22:39:55Z
311,https://www.cnn.com/sitemaps/gallery-2020-12.xml,2020-12-31T10:03:51Z
312,https://www.cnn.com/sitemaps/article-2020-12.xml,2020-12-30T21:46:23Z
313,https://www.cnn.com/sitemaps/profile-2020-12.xml,2020-12-30T10:47:01Z
314,https://edition.cnn.com/sitemaps/gallery-2020-12.xml,2020-12-10T08:19:02Z
315,https://www.cnn.com/sitemaps/video-2020-12.xml,2020-12-05T16:05:25Z
316,https://edition.cnn.com/sitemaps/article-2020-12.xml,2020-12-03T15:07:00Z
317,https://www.cnn.com/sitemaps/profile-2020-11.xml,2020-11-30T23:22:29Z
